#  E (eV)   dos(E)     Int dos(E) EFermi =    6.171 eV
  -3.098  0.1391E+00  0.1534E+01
  -3.088  0.4814E+00  0.1539E+01
  -3.078  0.2255E+00  0.1541E+01
  -3.068  0.1429E-01  0.1541E+01
  -3.058  0.3439E-03  0.1541E+01
  -3.048  0.2094E-01  0.1541E+01
  -3.038  0.2685E+00  0.1544E+01
  -3.028  0.4987E+00  0.1549E+01
  -3.018  0.4378E+00  0.1553E+01
  -3.008  0.4290E+00  0.1558E+01
  -2.998  0.7453E-01  0.1558E+01
  -2.988  0.1766E-02  0.1558E+01
  -2.978  0.5694E-05  0.1558E+01
  -2.968  0.3916E-04  0.1558E+01
  -2.958  0.6699E-02  0.1559E+01
  -2.948  0.1551E+00  0.1560E+01
  -2.938  0.4884E+00  0.1565E+01
  -2.928  0.2953E+00  0.1568E+01
  -2.918  0.4571E+00  0.1572E+01
  -2.908  0.3011E+00  0.1575E+01
  -2.898  0.2754E-01  0.1576E+01
  -2.888  0.1672E-02  0.1576E+01
  -2.878  0.6319E-01  0.1576E+01
  -2.868  0.4060E+00  0.1580E+01
  -2.858  0.3530E+00  0.1584E+01
  -2.848  0.4154E-01  0.1584E+01
  -2.838  0.6616E-03  0.1584E+01
  -2.828  0.5220E-04  0.1584E+01
  -2.818  0.8269E-02  0.1584E+01
  -2.808  0.1972E+00  0.1586E+01
  -2.798  0.7925E+00  0.1594E+01
  -2.788  0.6339E+00  0.1601E+01
  -2.778  0.9735E-01  0.1602E+01
  -2.768  0.2398E-02  0.1602E+01
  -2.758  0.8675E-05  0.1602E+01
  -2.748  0.1674E-03  0.1602E+01
  -2.738  0.1750E-01  0.1602E+01
  -2.728  0.2475E+00  0.1604E+01
  -2.718  0.4737E+00  0.1609E+01
  -2.708  0.1228E+00  0.1610E+01
  -2.698  0.1520E-01  0.1610E+01
  -2.688  0.1981E+00  0.1612E+01
  -2.678  0.4874E+00  0.1617E+01
  -2.668  0.1799E+00  0.1619E+01
  -2.658  0.2559E+00  0.1622E+01
  -2.648  0.4733E+00  0.1626E+01
  -2.638  0.1219E+00  0.1628E+01
  -2.628  0.4252E-02  0.1628E+01
  -2.618  0.2081E-04  0.1628E+01
  -2.608  0.4134E-03  0.1628E+01
  -2.598  0.3107E-01  0.1628E+01
  -2.588  0.3161E+00  0.1631E+01
  -2.578  0.4421E+00  0.1636E+01
  -2.568  0.2402E+00  0.1638E+01
  -2.558  0.4888E+00  0.1643E+01
  -2.548  0.2016E+00  0.1645E+01
  -2.538  0.1356E-01  0.1645E+01
  -2.528  0.8593E-01  0.1646E+01
  -2.518  0.4413E+00  0.1650E+01
  -2.508  0.3070E+00  0.1653E+01
  -2.498  0.2891E-01  0.1654E+01
  -2.488  0.3687E-03  0.1654E+01
  -2.478  0.2170E-03  0.1654E+01
  -2.468  0.2064E-01  0.1654E+01
  -2.458  0.2682E+00  0.1657E+01
  -2.448  0.5432E+00  0.1662E+01
  -2.438  0.5409E+00  0.1667E+01
  -2.428  0.3254E+00  0.1671E+01
  -2.418  0.3261E-01  0.1671E+01
  -2.408  0.8642E-02  0.1671E+01
  -2.398  0.1720E+00  0.1673E+01
  -2.388  0.4882E+00  0.1678E+01
  -2.378  0.1876E+00  0.1680E+01
  -2.368  0.9756E-02  0.1680E+01
  -2.358  0.1191E-03  0.1680E+01
  -2.348  0.7946E-02  0.1680E+01
  -2.338  0.1694E+00  0.1681E+01
  -2.328  0.5051E+00  0.1686E+01
  -2.318  0.4353E+00  0.1691E+01
  -2.308  0.4848E+00  0.1696E+01
  -2.298  0.1248E+00  0.1697E+01
  -2.288  0.2458E-01  0.1697E+01
  -2.278  0.2636E+00  0.1700E+01
  -2.268  0.4665E+00  0.1704E+01
  -2.258  0.1117E+00  0.1706E+01
